motif	tau	std
ZN101.H14CORE.0.P.C	2.156128302298412e-14	0.0002073171292485901
ZN107.H14CORE.0.PSGI.A	2.2915553173859427e-15	0.00028247451179543075
ZN112.H14CORE.0.P.C	0.0010884399133238522	0.0002132605293618698
ZN121.H14CORE.0.P.B	3.6325890324440626e-15	0.0002852102659241201
ZN124.H14CORE.0.P.C	5.995332220755911e-15	0.00028072783597484733
ZN131.H14CORE.0.PSGI.A	2.3070037270265773e-15	0.0002762184954911614
ZN132.H14CORE.0.P.C	0.0010077550565845083	0.00041367631942458924
ZN133.H14CORE.0.P.B	3.630211167255006e-15	0.00038878166833443255
ZN134.H14CORE.0.P.C	0.0007870210050347314	0.0004173627847370018
ZN135.H14CORE.0.P.C	0.0024572175437389027	0.0004650202931986843
ZN136.H14CORE.0.P.B	0.0006606847358221273	0.000286003924549428
ZN140.H14CORE.0.P.B	0.00033341722775047155	0.00021787907931637555
ZN141.H14CORE.0.P.C	0.00036037536253393117	0.0004004301182828669
ZN142.H14CORE.0.PSGI.A	0.002284883700397551	0.0004014892345307544
ZN143.H14CORE.0.P.B	0.0016719195763654402	0.00021242251268929885
ZN148.H14CORE.0.P.B	2.6115577429941183e-05	0.0003358911515969368
ZN154.H14CORE.0.P.C	0.00023214746229255692	0.00021704848199378783
ZN157.H14CORE.0.P.B	0.00024506241531709223	0.000255054210385787
ZN160.H14CORE.0.SG.A	7.144605646713927e-05	0.0005635381532791453
ZN165.H14CORE.0.P.C	0.0009186682821460702	0.00030792110137542965
ZN174.H14CORE.0.M.C	0.0001403158160167042	0.0004428056995771154
ZN177.H14CORE.0.SM.B	2.021158808074877e-15	0.00023975647644175545
ZN180.H14CORE.0.P.C	0.0015492623061387804	0.00038851054669997967
ZN184.H14CORE.0.P.B	0.002451387659346083	0.0002481247557733128
ZN189.H14CORE.0.P.B	0.0007623702075504654	0.0003169892563265503
ZN197.H14CORE.0.P.C	2.8737506397646273e-15	0.0009974674717799544
ZN205.H14CORE.0.P.C	0.0003456573381787572	0.0003449413633152451
ZN208.H14CORE.0.SGI.A	0.0005667887754925352	0.0003738447612420801
ZN211.H14CORE.0.P.B	0.0019183007466865296	0.00041369191187612544
ZN213.H14CORE.0.P.C	2.5099169603866944e-16	0.0002526302190379178
ZN214.H14CORE.0.P.B	0.0005226436744915508	0.0005340163845969317
